item_id,timestamp,target_value
49,2020-11-01 16:32:59,14
25,2020-11-01 16:46:03,14
3,2020-11-01 16:58:25,14
40,2020-11-01 17:12:59,15
40,2020-11-01 17:22:59,15
40,2020-11-01 18:23:00,15
5,2020-11-01 18:28:41,14
24,2020-11-01 18:48:06,14
40,2020-11-01 18:57:00,17
40,2020-11-01 19:02:59,15
40,2020-11-01 19:22:59,15
40,2020-11-01 20:00:59,15
49,2020-11-01 20:02:59,14
40,2020-11-01 20:26:00,17
49,2020-11-01 20:33:00,14
49,2020-11-01 20:56:05,14
38,2020-11-01 21:13:00,15
24,2020-11-01 21:20:40,14
40,2020-11-01 21:23:00,15
5,2020-11-01 21:26:23,14
5,2020-11-01 21:27:54,14
49,2020-11-01 21:50:00,14
48,2020-11-01 22:02:01,14
5,2020-11-01 22:29:25,14
40,2020-11-01 22:42:59,15
49,2020-11-01 23:23:00,14
38,2020-11-01 23:52:59,15
5,2020-11-02 00:27:23,14
5,2020-11-02 00:29:24,14
40,2020-11-02 00:50:00,17
40,2020-11-02 01:12:59,15
49,2020-11-02 01:41:00,14
49,2020-11-02 01:52:59,14
40,2020-11-02 02:13:04,15
5,2020-11-02 02:26:34,14
49,2020-11-02 02:52:59,14
49,2020-11-02 03:02:59,14
26,2020-11-02 03:28:29,14
49,2020-11-02 03:43:00,14
49,2020-11-02 04:12:59,14
5,2020-11-02 04:27:09,14
49,2020-11-02 04:52:59,14
49,2020-11-02 05:22:59,14
49,2020-11-02 06:03:00,14
40,2020-11-02 06:23:00,15
4,2020-11-02 06:42:50,14
5,2020-11-02 06:44:18,14
5,2020-11-02 06:48:14,14
5,2020-11-02 06:51:34,14
49,2020-11-02 07:02:00,14
49,2020-11-02 07:12:59,14
49,2020-11-02 08:03:00,14
40,2020-11-02 08:12:59,15
40,2020-11-02 08:42:59,15
40,2020-11-02 08:53:59,15
49,2020-11-02 09:28:03,14
40,2020-11-02 09:33:00,15
49,2020-11-02 09:52:59,14
40,2020-11-02 10:22:59,15
2,2020-11-02 11:01:02,19
49,2020-11-02 11:02:59,14
49,2020-11-02 11:43:00,14
49,2020-11-02 12:03:00,14
25,2020-11-02 12:28:30,14
49,2020-11-02 12:32:59,14
49,2020-11-02 13:02:59,14
49,2020-11-02 13:31:00,14
26,2020-11-02 14:02:02,14
26,2020-11-02 14:02:14,14
49,2020-11-02 14:23:00,14
7,2020-11-02 14:41:23,16
49,2020-11-02 14:53:07,14
49,2020-11-02 15:03:00,14
1,2020-11-02 15:28:31,14
49,2020-11-02 15:52:07,14
49,2020-11-02 16:13:00,14
5,2020-11-02 16:25:59,14
40,2020-11-02 16:43:00,15
40,2020-11-02 17:02:00,17
49,2020-11-02 17:32:00,14
40,2020-11-02 17:49:00,29
49,2020-11-02 18:12:59,14
5,2020-11-02 18:25:36,14
26,2020-11-02 18:52:05,14
40,2020-11-02 18:53:02,15
49,2020-11-02 19:22:59,14
49,2020-11-02 19:52:59,14
5,2020-11-02 20:27:13,14
40,2020-11-02 20:34:01,17
40,2020-11-02 21:02:00,17
49,2020-11-02 21:11:00,14
5,2020-11-02 21:30:05,15
5,2020-11-02 21:30:46,14
5,2020-11-02 21:32:20,14
5,2020-11-02 21:41:53,14
40,2020-11-02 22:03:00,15
40,2020-11-02 22:21:59,17
40,2020-11-02 22:42:59,15
40,2020-11-02 23:12:59,15
1,2020-11-02 23:58:09,28
40,2020-11-03 00:02:59,15
5,2020-11-03 00:27:50,14
49,2020-11-03 00:42:59,14
40,2020-11-03 01:22:59,15
40,2020-11-03 01:33:14,17
48,2020-11-03 02:10:00,14
40,2020-11-03 02:31:01,17
40,2020-11-03 03:03:00,15
49,2020-11-03 03:12:00,14
1,2020-11-03 03:52:03,15
49,2020-11-03 04:02:59,14
49,2020-11-03 04:33:00,14
40,2020-11-03 05:03:05,15
49,2020-11-03 05:43:00,14
49,2020-11-03 06:12:59,14
1,2020-11-03 06:52:03,14
40,2020-11-03 06:53:00,15
38,2020-11-03 07:12:59,15
38,2020-11-03 07:43:00,15
48,2020-11-03 08:13:00,14
5,2020-11-03 08:28:40,14
38,2020-11-03 09:02:59,15
48,2020-11-03 09:13:00,14
48,2020-11-03 09:43:05,14
40,2020-11-03 09:53:00,15
5,2020-11-03 10:25:39,14
49,2020-11-03 10:33:00,14
40,2020-11-03 11:02:00,17
40,2020-11-03 11:12:00,17
49,2020-11-03 11:32:00,14
49,2020-11-03 11:53:05,14
40,2020-11-03 12:28:30,15
40,2020-11-03 12:31:59,17
40,2020-11-03 13:06:00,17
7,2020-11-03 13:31:14,21
38,2020-11-03 13:52:59,15
24,2020-11-03 13:54:37,14
5,2020-11-03 13:55:55,15
48,2020-11-03 14:01:03,14
25,2020-11-03 14:10:13,14
49,2020-11-03 14:12:59,14
40,2020-11-03 14:32:59,15
25,2020-11-03 14:42:16,14
40,2020-11-03 15:03:00,15
49,2020-11-03 15:13:00,14
40,2020-11-03 15:32:59,15
49,2020-11-03 15:52:59,14
48,2020-11-03 16:13:00,14
40,2020-11-03 16:22:59,15
26,2020-11-03 16:36:57,14
38,2020-11-03 16:47:00,15
48,2020-11-03 17:03:00,14
40,2020-11-03 17:23:00,15
40,2020-11-03 17:53:00,15
48,2020-11-03 18:02:59,14
5,2020-11-03 18:28:27,14
40,2020-11-03 18:31:00,17
38,2020-11-03 18:52:02,15
48,2020-11-03 19:02:05,14
38,2020-11-03 19:22:59,15
38,2020-11-03 19:43:00,15
24,2020-11-03 20:06:02,14
48,2020-11-03 20:18:59,14
39,2020-11-03 20:41:00,29
39,2020-11-03 20:42:59,16
2,2020-11-03 21:01:27,16
40,2020-11-03 21:02:59,15
49,2020-11-03 21:18:59,14
48,2020-11-03 21:28:29,14
38,2020-11-03 21:50:00,15
38,2020-11-03 22:02:00,17
40,2020-11-03 22:23:02,15
48,2020-11-03 22:24:59,14
5,2020-11-03 22:30:43,14
3,2020-11-03 22:32:50,14
5,2020-11-03 22:34:15,14
48,2020-11-03 22:38:00,14
1,2020-11-03 22:53:36,28
38,2020-11-03 23:03:59,21
39,2020-11-03 23:35:59,16
38,2020-11-03 23:36:59,15
38,2020-11-03 23:54:00,29
40,2020-11-04 00:04:59,15
49,2020-11-04 00:23:02,14
5,2020-11-04 00:28:22,14
48,2020-11-04 00:36:59,14
40,2020-11-04 00:50:59,29
49,2020-11-04 01:05:00,14
40,2020-11-04 01:12:59,15
48,2020-11-04 01:43:00,14
38,2020-11-04 02:02:59,15
40,2020-11-04 02:23:00,15
38,2020-11-04 02:28:02,15
40,2020-11-04 02:40:05,29
38,2020-11-04 02:42:59,15
40,2020-11-04 03:03:00,15
40,2020-11-04 03:13:00,15
49,2020-11-04 03:25:59,14
40,2020-11-04 03:41:10,17
40,2020-11-04 03:53:00,15
49,2020-11-04 04:02:00,14
5,2020-11-04 04:27:52,14
49,2020-11-04 04:42:59,14
38,2020-11-04 05:03:04,29
48,2020-11-04 05:06:00,14
40,2020-11-04 05:43:08,15
47,2020-11-04 05:53:00,14
49,2020-11-04 06:12:59,14
5,2020-11-04 06:28:29,14
40,2020-11-04 06:49:59,29
40,2020-11-04 07:03:02,15
38,2020-11-04 07:53:04,15
48,2020-11-04 07:53:04,14
40,2020-11-04 08:33:00,15
40,2020-11-04 08:46:59,15
49,2020-11-04 09:03:02,14
40,2020-11-04 09:12:59,15
49,2020-11-04 09:42:59,14
49,2020-11-04 09:53:00,14
5,2020-11-04 10:26:51,14
38,2020-11-04 10:32:59,15
7,2020-11-04 11:11:06,15
38,2020-11-04 11:32:59,15
48,2020-11-04 12:03:02,14
49,2020-11-04 12:23:00,14
40,2020-11-04 12:32:59,15
48,2020-11-04 12:52:05,14
5,2020-11-04 12:57:21,14
24,2020-11-04 12:58:03,14
48,2020-11-04 13:02:59,14
49,2020-11-04 13:13:00,14
40,2020-11-04 13:52:59,15
7,2020-11-04 14:05:42,22
49,2020-11-04 14:11:00,14
48,2020-11-04 14:22:59,14
7,2020-11-04 14:44:03,16
26,2020-11-04 14:44:52,14
1,2020-11-04 15:20:26,22
49,2020-11-04 15:33:00,14
1,2020-11-04 15:53:16,22
38,2020-11-04 16:12:59,15
26,2020-11-04 16:28:41,14
38,2020-11-04 16:43:00,15
25,2020-11-04 17:12:06,14
38,2020-11-04 17:12:59,15
38,2020-11-04 18:03:00,15
5,2020-11-04 18:26:47,14
48,2020-11-04 18:43:08,14
38,2020-11-04 19:03:00,15
49,2020-11-04 19:21:00,14
38,2020-11-04 19:43:00,15
7,2020-11-04 20:08:46,15
48,2020-11-04 20:10:59,14
47,2020-11-04 20:23:00,14
40,2020-11-04 20:32:59,15
49,2020-11-04 20:53:00,14
2,2020-11-04 21:00:56,34
48,2020-11-04 21:02:59,14
48,2020-11-04 21:12:59,14
40,2020-11-04 21:41:08,29
39,2020-11-04 21:43:00,15
38,2020-11-04 22:02:08,17
48,2020-11-04 22:12:59,14
5,2020-11-04 22:28:08,14
24,2020-11-04 22:30:32,14
5,2020-11-04 22:35:17,14
5,2020-11-04 22:36:49,14
5,2020-11-04 22:41:26,16
38,2020-11-04 22:43:00,15
48,2020-11-04 22:52:59,14
38,2020-11-04 23:08:59,15
49,2020-11-04 23:20:00,14
40,2020-11-04 23:32:59,15
38,2020-11-04 23:53:00,15
38,2020-11-05 00:10:02,15
2,2020-11-05 00:25:44,14
38,2020-11-05 00:28:30,15
49,2020-11-05 00:46:59,14
48,2020-11-05 00:52:59,14
49,2020-11-05 01:13:00,14
5,2020-11-05 01:23:08,14
5,2020-11-05 01:33:15,14
4,2020-11-05 01:34:57,14
5,2020-11-05 01:40:20,16
49,2020-11-05 01:43:00,14
49,2020-11-05 02:10:59,14
38,2020-11-05 02:30:59,15
40,2020-11-05 02:40:08,29
48,2020-11-05 02:42:59,14
49,2020-11-05 03:20:00,14
48,2020-11-05 03:33:00,14
48,2020-11-05 04:12:59,14
48,2020-11-05 04:22:59,14
49,2020-11-05 04:32:59,14
49,2020-11-05 04:53:00,14
48,2020-11-05 05:12:59,14
49,2020-11-05 05:32:59,14
48,2020-11-05 05:52:08,14
49,2020-11-05 06:23:02,14
40,2020-11-05 06:52:05,15
49,2020-11-05 06:52:59,14
40,2020-11-05 07:32:59,15
49,2020-11-05 08:03:00,14
40,2020-11-05 08:33:05,15
40,2020-11-05 08:52:59,15
49,2020-11-05 09:03:59,14
38,2020-11-05 09:28:29,15
49,2020-11-05 10:02:59,14
7,2020-11-05 10:12:13,14
40,2020-11-05 10:53:00,15
40,2020-11-05 11:13:00,15
49,2020-11-05 11:52:59,14
40,2020-11-05 12:23:00,15
7,2020-11-05 12:38:23,14
49,2020-11-05 13:03:00,14
40,2020-11-05 13:53:00,15
49,2020-11-05 14:03:04,14
26,2020-11-05 14:13:46,14
5,2020-11-05 14:30:21,14
49,2020-11-05 14:36:00,14
26,2020-11-05 14:41:20,14
48,2020-11-05 14:47:10,14
49,2020-11-05 15:03:00,14
49,2020-11-05 15:22:59,14
40,2020-11-05 15:31:59,15
49,2020-11-05 15:43:59,14
25,2020-11-05 15:52:41,14
25,2020-11-05 16:03:40,14
49,2020-11-05 16:16:59,14
26,2020-11-05 16:32:59,14
26,2020-11-05 16:40:47,14
38,2020-11-05 16:52:59,15
23,2020-11-05 17:01:03,14
5,2020-11-05 17:17:04,14
40,2020-11-05 17:32:59,15
49,2020-11-05 17:52:59,14
40,2020-11-05 18:03:00,15
49,2020-11-05 18:18:07,14
49,2020-11-05 18:28:31,14
40,2020-11-05 18:53:00,15
49,2020-11-05 18:53:00,14
40,2020-11-05 19:17:59,15
40,2020-11-05 19:30:01,17
48,2020-11-05 19:52:59,14
5,2020-11-05 20:06:03,15
48,2020-11-05 20:22:59,14
48,2020-11-05 20:33:00,14
38,2020-11-05 20:49:59,29
49,2020-11-05 20:52:59,14
49,2020-11-05 21:05:59,14
48,2020-11-05 21:23:04,14
40,2020-11-05 21:32:59,15
40,2020-11-05 21:41:59,15
38,2020-11-05 22:00:59,15
5,2020-11-05 22:08:53,14
49,2020-11-05 22:23:08,14
3,2020-11-05 22:26:32,14
5,2020-11-05 22:32:57,14
5,2020-11-05 22:34:03,15
5,2020-11-05 22:37:38,16
5,2020-11-05 22:40:57,17
38,2020-11-05 22:52:59,15
40,2020-11-05 23:13:00,15
38,2020-11-05 23:34:04,15
49,2020-11-05 23:41:59,14
7,2020-11-05 23:54:06,14
49,2020-11-06 00:02:59,14
38,2020-11-06 00:22:59,15
40,2020-11-06 00:33:00,15
38,2020-11-06 00:52:00,15
38,2020-11-06 01:01:08,29
49,2020-11-06 01:23:00,14
38,2020-11-06 01:33:00,15
47,2020-11-06 02:02:59,14
1,2020-11-06 02:16:56,16
5,2020-11-06 02:31:23,14
5,2020-11-06 02:33:29,14
40,2020-11-06 03:02:07,29
26,2020-11-06 03:21:44,14
38,2020-11-06 03:42:59,15
26,2020-11-06 03:52:05,14
26,2020-11-06 04:04:18,14
7,2020-11-06 04:17:50,21
48,2020-11-06 04:33:00,14
48,2020-11-06 04:43:00,14
49,2020-11-06 05:03:00,14
49,2020-11-06 05:20:00,14
1,2020-11-06 05:46:18,14
49,2020-11-06 05:52:59,14
5,2020-11-06 06:28:12,14
7,2020-11-06 06:34:02,22
48,2020-11-06 06:50:00,14
40,2020-11-06 06:52:59,15
40,2020-11-06 07:33:00,15
49,2020-11-06 07:53:00,14
5,2020-11-06 08:30:02,14
40,2020-11-06 08:43:06,15
40,2020-11-06 09:32:59,15
48,2020-11-06 09:53:00,14
40,2020-11-06 10:13:06,15
49,2020-11-06 10:18:00,14
49,2020-11-06 10:30:59,14
49,2020-11-06 10:43:00,14
49,2020-11-06 11:13:08,14
40,2020-11-06 11:23:00,15
49,2020-11-06 12:13:00,14
48,2020-11-06 12:28:31,14
22,2020-11-06 12:52:14,14
40,2020-11-06 13:13:04,15
49,2020-11-06 13:34:59,14
38,2020-11-06 13:45:00,15
26,2020-11-06 14:07:18,14
40,2020-11-06 14:23:00,15
49,2020-11-06 14:32:59,14
25,2020-11-06 14:44:17,14
1,2020-11-06 15:05:47,16
1,2020-11-06 15:22:42,22
49,2020-11-06 15:39:05,14
5,2020-11-06 15:53:00,14
49,2020-11-06 16:23:00,14
49,2020-11-06 16:26:00,14
40,2020-11-06 16:35:59,15
49,2020-11-06 16:52:59,14
40,2020-11-06 17:13:00,15
5,2020-11-06 17:14:32,14
40,2020-11-06 17:42:59,15
49,2020-11-06 18:13:00,14
40,2020-11-06 18:32:59,15
49,2020-11-06 18:42:59,14
49,2020-11-06 19:12:59,14
40,2020-11-06 19:42:59,15
24,2020-11-06 20:06:03,14
38,2020-11-06 20:18:01,17
5,2020-11-06 20:27:42,14
39,2020-11-06 20:34:59,16
2,2020-11-06 21:00:55,34
1,2020-11-06 21:00:56,33
40,2020-11-06 21:09:00,29
38,2020-11-06 21:22:08,15
48,2020-11-06 21:32:00,14
40,2020-11-06 21:35:59,29
40,2020-11-06 21:58:03,17
40,2020-11-06 22:07:00,21
5,2020-11-06 22:27:13,14
38,2020-11-06 22:27:59,15
24,2020-11-06 22:32:42,14
5,2020-11-06 22:34:10,14
5,2020-11-06 22:35:23,14
26,2020-11-06 22:41:07,14
49,2020-11-06 22:50:00,14
22,2020-11-06 22:59:26,14
48,2020-11-06 23:17:00,14
49,2020-11-06 23:18:59,14
40,2020-11-06 23:37:59,15
5,2020-11-06 23:49:34,14
40,2020-11-06 23:52:10,15
38,2020-11-07 00:03:02,15
38,2020-11-07 00:09:00,15
7,2020-11-07 00:14:04,15
5,2020-11-07 00:29:05,14
40,2020-11-07 00:32:59,15
2,2020-11-07 00:53:45,14
38,2020-11-07 01:11:00,28
38,2020-11-07 01:32:59,15
26,2020-11-07 01:40:36,14
40,2020-11-07 01:53:00,15
7,2020-11-07 02:01:11,15
49,2020-11-07 02:22:59,14
40,2020-11-07 02:27:00,29
39,2020-11-07 02:34:59,29
7,2020-11-07 02:44:16,14
38,2020-11-07 03:02:59,15
48,2020-11-07 03:23:00,14
49,2020-11-07 03:43:00,14
40,2020-11-07 03:54:26,15
5,2020-11-07 04:27:41,14
40,2020-11-07 04:32:59,15
49,2020-11-07 05:02:59,14
40,2020-11-07 05:23:00,15
1,2020-11-07 05:43:31,14
49,2020-11-07 05:52:59,14
1,2020-11-07 06:14:33,14
5,2020-11-07 06:27:26,14
7,2020-11-07 06:52:04,15
38,2020-11-07 06:52:59,15
40,2020-11-07 07:43:04,15
38,2020-11-07 08:02:59,15
40,2020-11-07 08:32:59,15
38,2020-11-07 08:52:59,15
26,2020-11-07 09:28:31,14
49,2020-11-07 09:43:08,14
40,2020-11-07 10:10:00,15
49,2020-11-07 10:13:02,14
48,2020-11-07 10:52:59,14
49,2020-11-07 11:12:59,14
38,2020-11-07 12:02:59,15
49,2020-11-07 12:13:06,14
38,2020-11-07 12:43:00,15
5,2020-11-07 13:02:41,14
4,2020-11-07 13:09:04,14
5,2020-11-07 13:11:26,14
5,2020-11-07 13:14:57,14
48,2020-11-07 13:22:59,14
38,2020-11-07 13:53:00,15
26,2020-11-07 14:03:49,14
5,2020-11-07 14:16:28,14
5,2020-11-07 14:30:58,14
38,2020-11-07 14:52:59,15
25,2020-11-07 14:58:07,14
48,2020-11-07 15:22:59,14
25,2020-11-07 15:52:06,14
48,2020-11-07 16:12:59,14
49,2020-11-07 16:23:05,14
26,2020-11-07 16:33:58,14
38,2020-11-07 16:52:59,15
40,2020-11-07 17:43:00,15
38,2020-11-07 17:52:59,15
7,2020-11-07 18:30:44,15
38,2020-11-07 18:42:00,15
49,2020-11-07 18:42:59,14
2,2020-11-07 19:00:06,14
38,2020-11-07 19:26:00,17
38,2020-11-07 19:42:08,14
38,2020-11-07 20:02:59,15
24,2020-11-07 20:06:02,14
38,2020-11-07 20:28:02,29
26,2020-11-07 20:30:36,14
49,2020-11-07 20:47:00,14
25,2020-11-07 21:00:51,14
25,2020-11-07 21:01:05,14
3,2020-11-07 21:05:37,29
2,2020-11-07 21:31:03,41
22,2020-11-07 21:31:03,14
38,2020-11-07 21:52:04,15
40,2020-11-07 21:59:00,15
38,2020-11-07 22:23:00,15
5,2020-11-07 22:26:09,15
24,2020-11-07 22:27:57,14
5,2020-11-07 22:29:34,14
5,2020-11-07 22:40:32,17
49,2020-11-07 22:43:00,14
26,2020-11-07 22:51:23,14
49,2020-11-07 23:03:00,14
2,2020-11-07 23:19:08,14
38,2020-11-07 23:23:00,15
48,2020-11-07 23:42:59,14
48,2020-11-08 00:02:59,14
40,2020-11-08 00:33:00,15
38,2020-11-08 00:43:00,15
2,2020-11-08 01:12:57,14
40,2020-11-08 01:22:59,15
49,2020-11-08 01:32:59,14
49,2020-11-08 01:41:08,14
7,2020-11-08 02:09:14,15
40,2020-11-08 02:23:00,15
49,2020-11-08 02:42:59,14
38,2020-11-08 02:52:59,15
38,2020-11-08 03:12:59,15
26,2020-11-08 03:28:30,14
48,2020-11-08 03:50:00,14
40,2020-11-08 04:00:59,15
48,2020-11-08 04:13:00,14
5,2020-11-08 04:28:54,14
47,2020-11-08 04:41:10,14
40,2020-11-08 04:50:00,29
38,2020-11-08 05:20:00,29
48,2020-11-08 05:32:59,14
39,2020-11-08 06:02:59,15
49,2020-11-08 06:20:00,14
38,2020-11-08 06:32:59,15
40,2020-11-08 06:50:08,29
2,2020-11-08 07:13:17,14
48,2020-11-08 07:23:00,14
49,2020-11-08 08:03:00,14
40,2020-11-08 08:32:59,15
49,2020-11-08 09:05:00,14
49,2020-11-08 09:22:59,14
40,2020-11-08 09:53:00,15
40,2020-11-08 10:22:59,15
22,2020-11-08 11:03:02,14
49,2020-11-08 11:03:02,14
49,2020-11-08 11:33:00,14
48,2020-11-08 12:02:59,14
5,2020-11-08 12:29:00,14
48,2020-11-08 12:43:00,14
48,2020-11-08 13:19:04,14
47,2020-11-08 13:31:59,14
26,2020-11-08 14:01:01,14
7,2020-11-08 14:05:26,22
5,2020-11-08 14:30:24,14
7,2020-11-08 14:42:16,38
25,2020-11-08 15:03:42,14
48,2020-11-08 15:12:59,14
38,2020-11-08 15:43:00,15
1,2020-11-08 15:54:12,22
7,2020-11-08 16:22:23,14
40,2020-11-08 16:22:59,15
49,2020-11-08 16:43:02,14
1,2020-11-08 16:50:57,38
1,2020-11-08 17:19:58,15
49,2020-11-08 17:33:00,14
1,2020-11-08 18:19:34,15
48,2020-11-08 18:28:31,14
38,2020-11-08 18:58:00,17
38,2020-11-08 19:01:59,15
38,2020-11-08 19:17:00,17
40,2020-11-08 19:41:00,17
49,2020-11-08 20:02:59,14
49,2020-11-08 20:12:59,14
47,2020-11-08 20:23:59,14
40,2020-11-08 20:32:00,17
40,2020-11-08 21:02:59,15
38,2020-11-08 21:13:02,15
38,2020-11-08 21:42:59,15
48,2020-11-08 21:52:59,14
38,2020-11-08 22:23:04,15
5,2020-11-08 22:23:47,15
48,2020-11-08 22:25:00,14
5,2020-11-08 22:28:49,14
38,2020-11-08 22:43:00,15
49,2020-11-08 22:52:59,14
5,2020-11-08 23:39:24,14
48,2020-11-09 00:03:00,14
38,2020-11-09 00:32:59,15
49,2020-11-09 00:52:04,14
38,2020-11-09 01:33:08,15
38,2020-11-09 02:03:00,15
48,2020-11-09 02:42:59,14
38,2020-11-09 02:52:59,15
38,2020-11-09 03:33:00,15
1,2020-11-09 03:52:05,15
48,2020-11-09 04:13:00,14
5,2020-11-09 04:28:24,14
38,2020-11-09 05:02:59,15
25,2020-11-09 05:27:29,14
38,2020-11-09 06:13:01,15
49,2020-11-09 06:23:00,14
38,2020-11-09 06:42:59,15
48,2020-11-09 07:12:59,14
38,2020-11-09 08:02:59,15
1,2020-11-09 08:21:17,14
48,2020-11-09 08:43:00,14
48,2020-11-09 09:06:02,14
38,2020-11-09 09:52:05,15
38,2020-11-09 09:53:04,15
48,2020-11-09 10:32:59,14
22,2020-11-09 11:02:02,14
38,2020-11-09 11:43:00,15
38,2020-11-09 12:03:02,15
5,2020-11-09 12:28:41,14
38,2020-11-09 12:52:59,15
38,2020-11-09 13:33:00,15
48,2020-11-09 13:43:00,14
1,2020-11-09 14:05:54,23
5,2020-11-09 14:29:28,14
7,2020-11-09 14:43:16,38
48,2020-11-09 15:03:00,14
38,2020-11-09 15:22:59,15
38,2020-11-09 15:42:59,15
48,2020-11-09 16:03:15,14
38,2020-11-09 16:13:00,15
25,2020-11-09 16:33:39,14
38,2020-11-09 17:03:10,15
48,2020-11-09 17:42:59,14
38,2020-11-09 18:12:59,15
38,2020-11-09 18:32:59,15
48,2020-11-09 18:52:59,14
5,2020-11-09 19:41:51,14
48,2020-11-09 19:43:00,14
48,2020-11-09 20:12:59,14
38,2020-11-09 20:43:04,15
48,2020-11-09 21:07:00,14
48,2020-11-09 21:23:00,14
38,2020-11-09 21:52:59,15
5,2020-11-09 22:18:28,14
24,2020-11-09 22:23:02,14
24,2020-11-09 22:23:06,14
5,2020-11-09 22:28:56,14
38,2020-11-09 22:33:59,15
38,2020-11-09 23:13:00,15
38,2020-11-09 23:33:04,15
48,2020-11-09 23:53:00,14
48,2020-11-10 00:22:59,14
1,2020-11-10 00:52:06,14
38,2020-11-10 01:03:02,15
48,2020-11-10 01:53:00,14
5,2020-11-10 02:26:55,14
38,2020-11-10 03:03:02,15
48,2020-11-10 03:23:00,14
48,2020-11-10 03:52:59,14
48,2020-11-10 04:22:59,14
49,2020-11-10 04:52:59,14
40,2020-11-10 05:03:02,15
39,2020-11-10 05:50:00,29
38,2020-11-10 06:12:59,15
38,2020-11-10 06:33:08,15
25,2020-11-10 06:52:04,14
38,2020-11-10 07:32:59,15
48,2020-11-10 08:03:00,14
48,2020-11-10 08:43:00,14
38,2020-11-10 08:55:00,29
40,2020-11-10 09:20:00,29
39,2020-11-10 09:32:59,15
38,2020-11-10 10:12:59,15
5,2020-11-10 10:27:08,14
2,2020-11-10 11:01:02,19
38,2020-11-10 11:23:06,15
48,2020-11-10 12:13:00,14
48,2020-11-10 12:22:59,14
48,2020-11-10 12:53:00,14
48,2020-11-10 13:22:59,14
38,2020-11-10 13:52:59,15
1,2020-11-10 14:03:46,22
48,2020-11-10 14:13:00,14
39,2020-11-10 14:32:59,15
1,2020-11-10 14:44:53,38
48,2020-11-10 14:48:59,14
1,2020-11-10 15:20:42,22
48,2020-11-10 15:33:00,14
7,2020-11-10 15:53:45,22
25,2020-11-10 16:05:07,14
5,2020-11-10 16:28:15,14
26,2020-11-10 16:32:56,14
38,2020-11-10 17:09:59,15
48,2020-11-10 17:09:59,14
48,2020-11-10 17:52:59,14
49,2020-11-10 18:19:59,14
5,2020-11-10 18:30:29,14
49,2020-11-10 18:43:07,14
39,2020-11-10 19:02:59,16
38,2020-11-10 19:13:00,15
48,2020-11-10 19:43:08,14
40,2020-11-10 19:52:59,15
38,2020-11-10 20:02:08,15
38,2020-11-10 20:10:04,29
49,2020-11-10 20:25:00,14
1,2020-11-10 20:30:36,21
47,2020-11-10 20:36:59,14
40,2020-11-10 20:48:59,15
25,2020-11-10 21:01:03,14
22,2020-11-10 21:01:20,14
48,2020-11-10 21:13:11,14
48,2020-11-10 21:23:07,14
40,2020-11-10 21:43:00,15
38,2020-11-10 21:50:00,15
46,2020-11-10 21:57:27,14
48,2020-11-10 22:10:02,14
24,2020-11-10 22:21:31,14
5,2020-11-10 22:22:51,14
5,2020-11-10 22:26:09,15
5,2020-11-10 22:28:02,17
5,2020-11-10 22:38:13,16
39,2020-11-10 22:43:09,17
49,2020-11-10 23:02:00,14
40,2020-11-10 23:12:59,15
48,2020-11-10 23:33:00,14
39,2020-11-10 23:34:59,15
7,2020-11-11 00:02:18,15
40,2020-11-11 00:09:00,29
5,2020-11-11 00:26:56,14
49,2020-11-11 00:31:59,14
40,2020-11-11 00:40:08,15
26,2020-11-11 00:52:57,14
48,2020-11-11 01:10:07,14
38,2020-11-11 01:10:10,15
49,2020-11-11 01:32:59,14
49,2020-11-11 01:43:00,14
38,2020-11-11 02:02:59,15
38,2020-11-11 02:12:59,15
5,2020-11-11 02:27:42,14
47,2020-11-11 02:36:59,14
38,2020-11-11 03:07:04,15
38,2020-11-11 03:13:00,15
1,2020-11-11 03:34:39,15
1,2020-11-11 03:48:57,14
48,2020-11-11 04:12:59,14
7,2020-11-11 04:21:36,14
48,2020-11-11 04:39:59,14
49,2020-11-11 04:51:07,14
38,2020-11-11 05:23:00,15
49,2020-11-11 05:33:08,14
38,2020-11-11 06:02:59,15
40,2020-11-11 06:22:59,15
40,2020-11-11 06:41:00,29
49,2020-11-11 06:42:59,14
1,2020-11-11 07:05:56,18
49,2020-11-11 07:23:00,14
48,2020-11-11 07:53:00,14
38,2020-11-11 08:03:05,15
5,2020-11-11 08:29:24,14
48,2020-11-11 08:48:00,14
40,2020-11-11 09:12:59,15
48,2020-11-11 09:22:59,14
38,2020-11-11 09:52:59,15
48,2020-11-11 10:13:00,14
48,2020-11-11 10:53:00,14
40,2020-11-11 11:02:59,15
38,2020-11-11 11:43:07,15
40,2020-11-11 12:13:59,15
7,2020-11-11 12:28:32,15
48,2020-11-11 12:32:59,14
38,2020-11-11 13:12:59,15
26,2020-11-11 13:31:14,14
3,2020-11-11 13:33:58,14
5,2020-11-11 13:35:28,15
5,2020-11-11 13:42:55,16
38,2020-11-11 14:03:00,15
26,2020-11-11 14:11:28,14
25,2020-11-11 14:19:30,14
1,2020-11-11 14:41:25,38
40,2020-11-11 14:43:59,15
40,2020-11-11 15:13:00,15
48,2020-11-11 15:20:59,14
48,2020-11-11 15:52:03,14
38,2020-11-11 16:02:59,15
26,2020-11-11 16:25:43,14
48,2020-11-11 16:33:08,14
7,2020-11-11 16:45:05,14
49,2020-11-11 17:03:00,14
40,2020-11-11 17:53:00,15
49,2020-11-11 17:53:00,14
49,2020-11-11 18:13:00,14
